Document ,Excerpt Copy,Code
CHRG-110hhrg44190.htm,"It is important that we help students, as well as all young 
people, understand the importance of establishing credit and a 
good credit record at a young age. It is the financial 
foundation on which they will build their future.",19
NHTF Hearing.txt,"It is no secret that I opposed the affordable 
trust fund in the GSE bill, but at the end of the day the 
fund was supported by a majority of my colleagues. 

It is also no secret that I supported the FHA bill to create the 
fund. I only supported this bill after an amendment I offered was 
accepted by the committee that essentially says that HUD must ensure 
FHA insurance premiums are as low as possible, that the insurance 
fund is solvent, and that any FHA needs are met before 
the excess dollars are sent to the housing fund. 

After that I firmly believe that the FHA fund should be used and 
dedicated to housing. We did this with the highway trust fund. We 
should also do it for FHA. The FHA money we are talking about 
is money that currently is going to the Treasury. So while I oppose 
the GSE fund, but support the FHA fund, the debate of whether 
we should set aside funds to create a national affordable housing 
trust fund is over for this committee. ",18
HR1892 hearing.txt,"It would be more difficult at the 2.25 percent 
increase for us to serve borrowers with incomes less than $45,000 
a year and with FICO scores below about 600. Because of the actuarial 
review that we conduct and, yes, we are an insurance company, 
risk is our business, we would have to probably raise the 
cash investment on those types of borrowers above 3 percent. ",19
HR1892 hearing.txt,"It would be more difficult at the 2.25 percent 
increase for us to serve borrowers with incomes less than $45,000 
a year and with FICO scores below about 600. Because of the actuarial 
review that we conduct and, yes, we are an insurance company, 
risk is our business, we would have to probably raise the 
cash investment on those types of borrowers above 3 percent. ",19
NHTF Hearing.txt,"It’s one of the reasons why we have proposed as part of our 
2008 budget a demonstration program at least in the case of low-
income seniors and persons with disabilities, the way that we can 
leverage our limited resources through tax credits and private ac



18 


tivity bonds to use those funds, to spread them out perhaps as 
bridge funds so HUD is not the only funding source impossible. ",19
NHTF Hearing.txt,"Let me address the single-family, 1.5 percent. 
We would increase it to 1.66 so we don’t go positive on the credit 
subsidy, which none of us want. Let me speak to what that dollar 
amount represents. Our average mortgage is about $129,000. That 
.66 increase is about $7 a month. ",19
HR1892 hearing.txt,"Let me close by offering a couple of suggestions to further 
strengthen the bill: increase funds for housing counseling to 
$100,000 million and make sure counseling agencies can earn fees 
for the services they provide to industry; reinstate the FHA discount 
for families that got counseling through HUD-certified programs; 
and finally FHA should set the bar for industry ethical 
standards. We need a code of ethics to hold originators accountable 
given the potential changes to the FHA program. ",18
CHRG-108hhrg89932.htm,"Let me just say this, I think it has taken HUD 
too long, and I am not accusing any one Administration, because 
this crosses Administrations, has taken too long to come to the 
realization that, hey, something is wrong here. I mean, given 
the fact that you are now coming to that conclusion and you are 
moving in some ways to privatize and make sure that you have 
some loan guarantees by which to get some companies in there I 
guess who want to do this work and all of that--let's agree 
that we can chew gum and walk at the same time. We do not have 
to stop and say, well, we just discovered we have not been 
doing such a good job; let's take another few years and do a 
study. Let's authorize this program, reauthorize it. Let's keep 
the money flowing. Get the private sector in there. I do not 
care. I understand what some of this is about. I do not 
necessarily agree with it all the time, but I get it. Let's get 
the private sector in there and let's keep moving so that we 
can do the demolition and we can do the building and the rehab 
or whatever it is it takes to get it done. That is not a 
question. That is just my opinion.",18
NHTF Hearing.txt,"Lutheran Homes Society believes that the investment in and the 
development of affordable housing should be a partnership between 
government and the developer. As evidence of this commitment, 
Lutheran Homes Society, in our newest HUD 202 project in Oregon, 
Ohio, is including our donation of land valued at $290,000. 
This fund would help with gap financing by creating a new funding 
source for capital development and improvement. ",18
NHTF Hearing.txt,"making the Low Income Housing Tax Credit Program interoperable 


19 


easily with the appropriations-based programs. We can do a lot of 
good, save a lot of time and money, and get housing without any 
budget hit. We’re both working on that",18
CHRG-108hhrg88663.htm,"Many States are facing very severe budget deficits. So we share 
your concern. Many, many States confront that. That is why we 
feel it is so essential, and we could only support something 
like this if the funding was truly mandatory, funding that was 
guaranteed to flow from the Federal Government to the States in 
a sufficient amount to cover the needs of families in the 
program, new families getting into the program, and to cover 
increased costs over time.
    Otherwise, you are absolutely correct. The States could 
never assume this. They cannot pay for this program. This would 
only work if the Federal Government continues to support it 
adequately, just administer it through the States. So we agree 
with you. That is one of the major reasons, Congresswoman, we 
have not endorsed this proposal.",18
NHTF Hearing.txt,"Many, many areas of the country have this mixture of upper income 
and then working people who cannot afford to live there and 
who live in substandard or overcrowded conditions. We see this all 
over the country. 

One of the great things about this fund is that it will allow local 
solutions, people to come together with a project that mixes 25 percent 
very-low-income in a building in a community that has higher 
income. It speaks very wisely, I think, to issues like proximity, to 
economic opportunity, and income integration in projects. These are 
lessons we have learned from HOPE VI and other things in recent 
years, low-income tax credits, the way they are done. 

I think the beauty of this fund is it is going to allow for a lot 
of local innovation, a lot of local creation. Just as wise as people 
can be in designing good projects, this funding will make it possible 
to carry it out. ",18
HR1892 hearing.txt,"MBA applauds the introduction of FHA reform bills, H.R. 1852 
and H.R. 1752, and that they started the reform effort early in the 
110th Congress. MBA strongly supports changes to FHA’s single 
family and multi-family loan limits and down payment flexibility 
and requirements including the elimination of the complicated 
down payment formula. The down payment is one of the primary 
obstacles for first-time minority and low-income borrowers. We believe 
Congress should empower FHA to allow it to meet today’s 
needs and anticipate tomorrow’s. The MBA believes changes should 
also be made in three areas: FHA needs more flexibility to introduce 
innovative new products; invest in new technology; and manage 
their human resources. Finally, MBA also supports changes to 
the Home Equity Conversion Mortgage Program. MBA’s surveys 
show that FHA’s HOEPA product comprises 95 percent of all reverse 
mortgage and is thus tremendously important for senior 
homeowners. ",18
HR1892 hearing.txt,"MBA applauds the introduction of FHA reform bills, H.R. 1852 
and H.R. 1752, and that they started the reform effort early in the 
110th Congress. MBA strongly supports changes to FHA’s single 
family and multi-family loan limits and down payment flexibility 
and requirements including the elimination of the complicated 
down payment formula. The down payment is one of the primary 
obstacles for first-time minority and low-income borrowers. We believe 
Congress should empower FHA to allow it to meet today’s 
needs and anticipate tomorrow’s. The MBA believes changes should 
also be made in three areas: FHA needs more flexibility to introduce 
innovative new products; invest in new technology; and manage 
their human resources. Finally, MBA also supports changes to 
the Home Equity Conversion Mortgage Program. MBA’s surveys 
show that FHA’s HOEPA product comprises 95 percent of all reverse 
mortgage and is thus tremendously important for senior 
homeowners. ",18
HR1892 hearing.txt,"MBA strongly supports changes to FHA’s single 
family and multi-family loan limits and down payment flexibility 
and requirements including the elimination of the complicated 
down payment formula. The down payment is one of the primary 
obstacles for first-time minority and low-income borrowers. We believe 
Congress should empower FHA to allow it to meet today’s 
needs and anticipate tomorrow’s. The MBA believes changes should 
also be made in three areas: FHA needs more flexibility to introduce 
innovative new products; invest in new technology; and manage 
their human resources. Finally, MBA also supports changes to 
the Home Equity Conversion Mortgage Program. MBA’s surveys 
show that FHA’s HOEPA product comprises 95 percent of all reverse 
mortgage and is thus tremendously important for senior 
homeowners. ",18
CHRG-108hhrg93838.htm,"Mr. Chairman, we meet for the first time 
this year for the purposes of reviewing the special examination 
report issued and the consent agreement reached in December by 
the Office of Federal Housing Enterprise Oversight regarding 
Freddie Mac's financial restatement of more than $5 billion. 
The report makes serious revelations about how insufficient 
accounting, audit and internal controls and a troubling culture 
nurtured by top managers resulted in an environment that led to 
significant earnings management at Freddie Mac. The constant 
decree also--the consent decree also requires Freddie Mac to 
adopt numerous remedial reforms to prevent a similar situation 
in the future.",18
CHRG-109hhrg30537.htm,"Mr. Neugebauer. Thank you, Mr. Chairman. I want to start a 
little bit different line of questioning. Mr. Davis, talk to me 
a little bit about the voucher program. Is that a temporary 
voucher until they can make transition housing, or if that goes 
to a market-based project they can stay there and continue to 
get voucher rental assistance for what period of time?",19
CHRG-108hhrg89410.htm,"Mr. Weicher, I know this is not your primary 
area of responsibility. I appreciate that we have a group that 
includes it.
    Under the Community Development Block Grant statute, as it 
now exists, Section 109, states: No person in the U.S. shall, 
on the ground of race, color, national origin, religion or sex, 
be excluded from participation in, be denied the benefits of, 
CDBG.'' Now that is the statute.
    As I read the Executive Order with CDBG, it says that you 
cannot be denied the benefit of a program, but it leaves out 
employment. Is it the Administration's intention to allow 
grantees to discriminate based on religion under the CDBG 
program, that is, to decline to hire someone not of their 
religion, if they choose to?",18
CHRG-110hhrg35406.htm,"Mrs. Biggert. Because I'd also like to know, should the 
language specify where the affordable housing funds should go 
within each State, and then should HUD play a more expanded 
role in the affordable housing fund than the bill envisions? If 
you could get back to us on that, I'd appreciate it.
    Then, let's see, I just have a minute. The Section 8 
Disability Fund, why doesn't the Administration support full 
funding for the Section 811 program?
    Secretary Jackson. We do. At this present time, we have a 
lot of the units in the process of being built, and we believe 
that the allocation that we made will continue the progress 
that is being made. I don't see this as a cut or not 
supporting. We do support 202 and 811, there's no question 
about it, because those persons who are seniors deserve the 
best that we can give them, and those persons who have certain 
disabilities deserve the best, and we will continue to do that.",19
CHRG-110hhrg35406.htm,"Mrs. Maloney. Okay. Getting back to what we can do, what 
are you doing to help those who lose their homes now have 
access to other sources of affordable housing? Obviously, Mr. 
Secretary, people would not have been going into risky, 
subprime loans if the affordable housing was there, and as we 
all know we cannot have affordable housing without a Federal 
role. And what we see are repeated cuts in the affordable 
housing program, so what are we going to be doing?",18
CHRG-108hhrg88663.htm,"Ms. Thompson, you commented that you expected a 
guarantee from the administration, and that is very difficult 
because that is our responsibility. We can set a program up but 
it has to be funded through the appropriators, and an example 
would be the Buyer Down Payment Assistance Program. We enacted 
a program, but it has never been appropriated, so we have never 
been able to benefit from this program.",18
NHTF Hearing.txt,"my admonition or counsel would be not to try to do everything with 
this trust fund. It is focused on production of units that presently 
are not being produced. I think that is its strength. And there will 
be other means to address the foreclosure issues and the predatory 
lending and the subprime issues. ",18
GSE hearing.txt,"My intent in structuring these appointments 
is to make sure that, regardless of what political party controls 
the Congress, or what political party controls the White 
House, that over a long period of time the mission remain in the 
public interest for housing and for economic development. ",18
GSE hearing.txt,"My intent in structuring these appointments 
is to make sure that, regardless of what political party controls 
the Congress, or what political party controls the White 
House, that over a long period of time the mission remain in the 
public interest for housing and for economic development. ",18
CHRG-108hhrg88663.htm,"My question to this administration is, what happens to 
working families who cannot afford decent apartments under this 
proposal if States implement a time limit? Only 20 percent of 
housing choice voucher holders receive welfare benefits. The 
other 80 percent rely on earned income, pensions or disability 
income. The need for housing assistance is driven by local 
housing market conditions and rental housing cost inflation. So 
using the TANF model is inappropriate.
    The uncertainty of block grant funding could have a greater 
impact on the use of vouchers to support home ownership. 
Vouchers can only be used to support home mortgages to the 
extent that mortgage lenders are confident that funding will 
continue to be available for the length of the mortgage.
    Again, I do not believe that a block grant to the States is 
the best way to realize improvements in Section 8 program, and 
we need to continue this dialogue to find solutions that work.",18
HR1892 hearing.txt,"my understanding is that if the homeowner 
is considered to be in default, that does not even have to be 
in foreclosure, they are behind on their payments, they are not allowed 
to refinance, and we think that if they are credit worthy in 
every other respect that the opportunity to refinance into an FHA 


33 


product would prevent a defaulting borrower from becoming a foreclosure 
borrower. ",18
NHTF Hearing.txt,"National 
Housing Trust Fund, again, that can help supplement what we do 
on a State and local level will afford an opportunity for localities 
then to use their own tax general revenue dollars to help meet the 
needs of those who are being affected or impacted by predatory 
lending schemes and/or foreclosure. 

So it has a lot of benefits. But perhaps this piece of legislation 
will not directly address those needs, but certainly afford an opportunity 
for localities to then utilize some of their own dollars. ",18
CHRG-108hhrg88663.htm,"NNCSHA also is grateful to Chairman Ney for introducing the 
Housing Assistance for Needy Families Act. NNCSHA neither 
supports nor opposes this legislation, but we believe it 
deserves Congress' full consideration. NNCSHA supports a 
voucher block grant in concept. However, we have taken a 
neutral stance on the administration's plan because of our 
serious concerns about the adequacy of the program funding and 
flexibility it proposes.
    Section 8 vouchers are one of our most important affordable 
housing tools, but the voucher program is not meeting its 
potential. Its complex rules and regulations block innovation, 
drive up costs, discourage private sector involvement, and 
confuse customers and administrators.
    The decentralization of funding to more than 2,500 PHAs 
complicates program administration, increases costs, prevents 
maximum utilization of funds and frustrates regional and 
statewide housing strategies. If implemented with sufficient 
funding and flexibility, HANF could resolve many of the current 
program's problems and create new opportunities for voucher 
use.
    States have the capacity to administer the voucher program. 
States possess a multi-decade record of responsibility, 
effectiveness, and accountability in administering tens of 
billions of dollars in housing assistance. They possess 
statewide sophisticated financial asset management and 
administrative oversight capability. Many States already 
administer Section 8.
    States are uniquely positioned to administer Federal 
housing resources. They understand local housing needs and 
markets, while bringing a State and regional perspective to 
problems that cannot be solved within municipal boundaries. 
States can ensure housing funding is applied where it is most 
needed and integrated with other public investments in their 
communities.
    Moreover, States have the ability to bring together State 
agencies and resources. State agencies are partners, for 
example, with welfare agencies to coordinate TANF funds with 
housing assistance. The voucher program, adequately funded and 
rationally regulated, would benefit from State administration.
    States' knowledge of local housing markets, access to other 
housing and nonhousing resources, ability to respond to 
changing local circumstances and prioritizing needs across 
States would overcome many of the voucher program's current 
limitations.
    Federal oversight would be more efficiently concentrated on 
50 entities. However, HANF must not be an underfunded mandate. 
We urge Congress to safeguard vouchers and the low income 
families who depend on them by authorizing mandatory voucher 
spending in an amount at least adequate to finance all 
currently authorized vouchers. Authorizing legislation must 
also specify that funds would be adjusted annually to cover 
cost increases.
    To work HANF must be a flexible program. It must be free 
from unnecessary and burdensome Federal requirements. HUD 
regulation must be limited to that necessary to assure 
nondiscrimination and accountability for the use of funds to 
achieve goals Congress sets. Performance standards must not 
compel States to respond to Federal priorities rather than 
their own.
    In conclusion, exploring ways to improve the Section 8 
voucher program is timely and appropriate. A block grant to the 
States merits Congress' examination and NNCSHA is available to 
assist you in that effort.",18
NHTF Hearing.txt,"No one has argued that in the absence of the 
trust fund bill, any of that would go to HUD.",18
CHRG-108hhrg89410.htm,"No, because if you got too explicit you could 
run into some kinds of problems. It was specifically intended 
to be preemptive. But let me ask you, as a matter of policy, do 
you think it should or shouldn't be?",18
NHTF Hearing.txt,"No, you are not. You are trying to evade it. You 
said you are getting $700 million now. What are we doing that— 
would anything we are doing diminish that current flow of funds? ",18
GSE hearing.txt,"Number one, we have seen the largest mortgage markets in history 
over the last 5 years—international buyers come into our marketplace 
and purchase strips of our securities to sizes never seen 
before, but that’s no guarantee that those same investors are going 
to support this market to the size and extent that they have for the 
last 5 years. 

It is incredibly important that the GSEs maintain some flexibility 
relative to the size of their portfolios if, in fact, an American 
real estate-based security does not become the most popular financial 
asset to buy in the world. ",18
HR1892 hearing.txt,"o you would suggest to me that we 
could help to straighten out the situation for those who are about 
to be in trouble, or may have gotten into trouble already, so that 
they could refinance and FHA would be able to save them from losing 
their homes right now with this crisis that we have going on, 
is that correct? ",18
HR1892 hearing.txt,"Okay. I understand that FHA has nearly the 
same delinquency rate as the subprime market but the foreclosure 
rate is much lower. Could you explain what tools you use between 
the delinquency or default and foreclosure and whether this accounts 
for the lower foreclosure rate? ",19
GSE hearing.txt,"One is to impose a cap on their growth or size. Another 
is to severely restrict the types of mortgage assets that could 
be included in their portfolios. 

We strongly oppose the placement of arbitrary caps or limits, 
without regard to the changing needs of our customers over time. 
Statutory limits could compel Fannie Mae and Freddie Mac to give 
preference to larger volume customers, to the disadvantage of community 
banks and our customers. Therefore, we oppose granting 
the new regulator authority to limit portfolio growth or composition, 
except where it is truly needed to ensure safety and soundness. 


The regulators should not be permitted to use capital levels to 
change the Nation’s housing policy. Congress should maintain control 
over the statutory or minimal capital standards for Fannie 
Mae and Freddie Mac, as is currently the case. Otherwise, a new 
regulator could be subject to political pressure to use minimum 
capital authority to reduce the resources available for housing. ",18
CHRG-110hhrg35406.htm,"One of Secretary Jackson's main priorities since assuming 
his responsibilities in 2004 has been to make HUD programs 
function in a more cost-effective and efficient manner while 
still serving those in need. The recent decision by the 
Government Accountability Office to remove both HUD's single-
family mortgage insurance and the rental housing assistance 
programs from the GAO's list of government programs at high 
risk for waste, fraud, abuse, and mismanagement demonstrates 
that the Secretary's efforts are making a real difference in 
changing the culture at HUD.",19
NHTF Hearing.txt,"One of the great things about this fund is that it will allow local 
solutions, people to come together with a project that mixes 25 percent 
very-low-income in a building in a community that has higher 
income. It speaks very wisely, I think, to issues like proximity, to 
economic opportunity, and income integration in projects. These are 
lessons we have learned from HOPE VI and other things in recent 
years, low-income tax credits, the way they are done. 

I think the beauty of this fund is it is going to allow for a lot 
of local innovation, a lot of local creation. Just as wise as people 
can be in designing good projects, this funding will make it possible 
to carry it out. ",18
NHTF Hearing.txt,"One of the issues 
here is that while we might be causing the FHA fees to increase 
and I know you have not, but I assume you haven’t accused us of 
that—statement because as you’re aware the Administration has 
asked us, has announced, not even asked us that they’re going to 
use the existing authority to raise the FHA fees. Would you describe 
the pending proposal to raise FHA fees and give us the rationale 
for it, since my understanding is that the FHA is already 
now generating a surplus for the Treasury. So what is the pending 
proposal to raise FHA fees and what’s the rationale? ",18
CHRG-108hhrg93838.htm,"One other question, recently Fannie Mae has 
expressed its preference for a new regulator as a Bureau of the 
Treasury Department rather than a new independent agency.
    Has Freddie Mac taken a similar position in terms of a 
nonindependent regulator?",18
NHTF Hearing.txt,"One study that I was curious about, and I do 
not know if you are familiar with it, from the Reason Foundation, 
and they found that oftentimes programs like the one that is being 
proposed actually fail. I am wondering what your response is. 

They said the reason why is not despite the housing trust fund’s 
resources, it will fail because they said State and local land use restrictions 
result in less space and higher costs to build new units, 
which means that supply cannot meet demand. ",19
CHRG-108hhrg93838.htm,"One year ago Freddie Mac first revealed that it would delay 
the release of the 2002 accounting reports pending the 
completion of a restatement of its financial records for 
earlier years. This announcement raised considerable concerns 
for those who monitor GSEs. It also began a period of intense 
scrutiny of the company by its regulators, lawmakers and the 
press.
    Six months later, Freddie Mac's Board announced an 
unexpected management shakeup. This change in corporate 
leadership produced even greater concerns among those with 
knowledge of GSEs. For example, I observed that government-
sponsored enterprises with public responsibilities and private 
capital have a special obligation to operate fairly, safely, 
and soundly. I believe and I continue to believe that today. 
The management of these entities must ensure that they produce 
accounting statements that reflect their real financial 
conditions.
    At the time I also said that Freddie Mac must maintain 
sufficient capital reserves, adopt prudent management reforms, 
expedite completion of its earnings restatements, and employ 
appropriate accounting techniques to prevent similar problems 
in the future. I suspect that, before we complete today's 
hearing, we will discuss each of these issues in great depth. 
We have a responsibility to study these matters and ensure that 
the company follows its statutory mandate to operate in a safe 
and sound manner.
    Additionally, the financial reporting problems by Freddie 
Mac renewed efforts by some to modify GSE regulation. As I said 
at our very first hearing on oversight of government-sponsored 
enterprises in March of 2000, we need to have strong 
independent regulators that have the resources they need to get 
the job done. I continue to support strong GSE regulation. A 
strong regulator will protect the continued validity of our 
capital markets and promote confidence in Freddie Mac and 
Fannie Mae. It will also ensure taxpayers against systemic risk 
and expand opportunities for all Americans.
    Today more than 68 percent of Americans own the homes in 
which they live. Government-sponsored enterprises have 
contributed greatly to this accomplishment. Because our housing 
marketplace is one of the most important sectors in our 
persistently struggling economy, we must also tread carefully 
in our forthcoming debates over any legislation to modify the 
regulation of GSEs.",18
NHTF Hearing.txt,"ou just cannot escape the argument that 
I made earlier, having us as a funding source, we are facing a difficult 
decision. Do we fund HUD programs or do we fund the trust 
fund? ",19
CHRG-110hhrg35406.htm,"Our 
veterans are coming home from Iraq with extraordinary brain 
trauma injuries. They fall within the category of our disabled, 
and what concerns me is that many of these veterans with 
disability rely on government assistance for housing.
    Now, the President's new budget proposed for 2008 allocates 
$125 million for Section 811 programs. This is the major source 
of funding for rent subsidized housing for people with 
disabilities, which affects our veterans. My concern is that 
this $125 million represents a 47 percent cut in the budget.",18
CHRG-109hhrg30537.htm,"Our experiences, in summary, are: a high capacity, not-for-
profit can bring significant benefits to a large scale 
transaction; that restructuring tools made available to the 
Department, such as subordination, new debt, debt restructuring 
and, in limited cases, debt forgiveness, are key to creating 
extended affordable use, as is the ability to reallocate rental 
assistance resources to raise some partially assisted 
properties to fully assisted.
    We have learned that projects with 100 percent rental 
assistance, under either Section 8 or Section 521, are much 
more likely to be successfully preserved and to be economically 
viable going forward.",18
NHTF Hearing.txt,"Our law clearly states that our downpayment 
assistance has to involve nonprofits. Until the point in time that 
the IRS determines that ‘‘XYZ’’ foundation is not a bona fide 
501(c)(3), then we have to continue to accept that at this time. ",19
HR1892 hearing.txt,"Part of the foreclosure issue that we are going to 
be facing and looking at currently was caused by low FICO scores, 
no income, and no asset underwriting. FHA, I would like to remind 
all of the Congress, that FHA uses specific underwriting, more traditional 
underwriting, in the approval of their loans. And so it is 
relatively rigorous and should not be confused with what caused 
some of the problems that we are currently facing. ",18
NHTF Hearing.txt,"pecifically, it’s estimated that Fannie Mae and Freddie Mac, 
two entities that purchased or securitized almost 80 percent of 
American families’ mortgages, will be taxed more than $3 billion 
over a 5-year period to help pay for the trust fund. As publicly 
traded companies accountable to their shareholders, Fannie Mae 
and Freddie Mac will inevitably seek to pass along these new assessments 
to their customers, America’s low- and middle-income 
homeowners. 

This is unacceptable and will result in what amounts to a mortgage 
tax on these hardworking low- and middle-income Americans 
seeking to secure, maintain, or refinance their home mortgages. To 
me, it’s robbing Peter to save Paul. ",19
NHTF Hearing.txt,"Please answer me. Why? Are you applying 
the same underwriting criteria? If you apply the same underwriting 
criteria on a $100,000 house if somebody got a $3,000 
downpayment to buy, so they owe $97,000, versus somebody who 


22 


bought through a zero downpayment, and they owe $100,000, if you 
apply the identical underwriting criteria, how can you convince us 
that somebody is better off owing $100,000 than they are owing 
$97,000 if the same underwriting criteria has been applied? You’re 
skirting my—I’m not arguing; you’re skirting my question. ",18
CHRG-108hhrg88663.htm,"Problems that 
have inhibited voucher utilization can be grouped into three 
categories: administrative shortcomings, discrimination against 
voucher holders, and the lack of modestly priced housing stock.
    H.R. 1841 only addresses the administration of the voucher 
program and does so, in our opinion, in a heavy-handed and off-
target manner. The rationale to block grant the voucher program 
to States in order to improve its administration fails to 
recognize substantial improvement in voucher utilization in the 
last two years, and indeed the information that we have gotten 
most recently from HUD is that the utilization rate is now over 
95 percent.",18
NHTF Hearing.txt,"Rather than creating yet another housing bureaucracy or another 
housing program, I believe that our focus ought to be on increasing 
the efficiency of the existing programs. In this regard it is worth 
remembering that HUD already administers over 30 separate Fed



4 


eral programs designed to promote affordable housing opportunities 
for lower-income Americans and that these programs consumed the 
bulk of HUD’s $35 billion budget during the last fiscal year. 

Indeed, the Affordable Housing Trust Fund outlined in Chairman 
Frank’s bill is modeled to a great degree on one of those HUD initiatives, 
the Home Investment Partnership Program. 

The latest Federal Block Grant for States—I mean, I’m sorry, the 
largest Federal Block Grant for State and local government, HOME 
is designed to create affordable housing for low-income households. 
It is a successful program. It has a proven track record. ",18
HR1892 hearing.txt,"Realtors support efforts to give consumers affordable alternatives 
to the more risky loans that are currently being heavily marketed. 
We believe the FHA could again be a viable, affordable alternative 
for borrowers with less than ideal credit. 

Today, we ask you to advance legislation that would reform the 
FHA Mortgage Insurance Program in several important ways. Increases 
in FHA loan limits are needed not just in high-cost areas, 
but nationwide. Such increases are critical for FHA to assist home 
buyers in places like California but also areas where home prices 
exceed the current maximum limit but are not defined as high cost, 
such as Illinois, Ohio, and Arizona. 

Second, we ask you to eliminate the statutory 3 percent minimum 
down payment on FHA-insured mortgages. In 2005, 43 percent 
of first-time home buyers financed 100 percent of their home. 
NAR research indicates that if FHA were allowed to offer this option, 
1.6 million families could benefit, including many low-income 
and minority home buyers. Eliminating the statutory 3 percent 
minimum cash investment will provide consumers a safe option 
away from non-traditional products. 

Third, NAR supports legislation that would provide FHA with 
the ability to charge borrowers different premiums based on risks 
of the borrowers and type of loan product. Currently, all FHA borrowers, 
regardless of risk, pay virtually the same premiums and receive 
the same interest rate. Giving FHA the flexibility to charge 
different borrowers different premiums based on risk will allow 
FHA to increase their pool of borrowers. Risk-based pricing makes 
sense in the private market and does for FHA as well. 

Fourth, NAR supports moving the Condo Program into the 203(b) 
Program and combining all single family programs into the Mutual 
Mortgage Insurance Fund. From a conceptual and accounting 
standpoint, it makes sound business sense to place all single family 
programs under the MMIF. We also recommend that HUD lift 
many of the barriers that make condominium purchase difficult 
under FHA. We believe the current policies limit sales and home



25 


ownership opportunities, particularly in market areas where 
condos are one of the few remaining affordable housing alternatives. ",18
HR1892 hearing.txt,"Right now for the high-cost States, such as 
California and most of the Northeast, we are at about 87 percent 
of the conformity rate, which is about $360,000 a year. ",19
HR1892 hearing.txt,"Right now for the high-cost States, such as 
California and most of the Northeast, we are at about 87 percent 
of the conformity rate, which is about $360,000 a year. ",19
NHTF Hearing.txt,"Rollins Square is a 184 unit development we built in the south 
end of Boston, one of the City’s highest income areas. It is very 
much the type of housing that Representative McCarthy noted as 
creating vibrant communities that we need more of. 

It includes 20 percent low-income units for families earning 30 
percent of median income which is a key policy goal of the trust 
fund, 40 percent moderate-income units for first-time home buyers, 
and 40 percent market rate units. 

All of these units are fully integrated throughout the entire property, 
which means there are formerly homeless people living next 
to first-time home buyers, living next to people who paid more than 
$1 million for their condominiums, for their homes, and they are 
all living literally side-by-side as neighbors who share a common 
community. 

Our office has provided a lot of information on the work that we 
have done to the committee staff today, but if you have a minute 
to look at anything, pull out the least glamorous piece in the Rollins’ 
package, which is just a one-page list of the profiles of the 37 
formerly homeless families who now call Rollins Square their 
home, where they can get on with the business of living their lives. 

How could the trust fund have helped? Rollins Square was a $67 
million deal that required 14 separate sources of funds and had 
problems closing the last financial gap, delaying the project for 18 
months, which only drove up the costs more and created a cyclical 
problem. 

It is precisely the type of development that could have been funded 
through this Act, particularly given its targeting. 

If there were more Federal funds available, it would have meant 
a quicker development process and ultimately more public benefit. 

Our St. John of God & St. Jean Baptiste developments, also in 
Massachusetts, are very similar. They could have used this trust 
fund enormously. 

Finally, the Saint Aidan, which is a 59 unit mixed-income development 
located in Brookline, Massachusetts—in Brookline, by the 
way, the median family house price for a single family home last 
year was $1 million. With prices like that, what happens is that 
the teachers, firefighters, and librarians have to enter town in the 
morning and leave town at night; the people who serve you can no 
longer afford to live in the communities with you. 

Saint Aidan’s, though, will be 60 percent affordable, and in this 
case we are fortunate enough to have had Chairman Frank as our 
Representative, with the benefit of his leadership to solve a number 
of problems with the project and for that, we, and the Archdiocese, 
are enormously grateful. 

The trust fund could have shortened a very long 7 years that it 
has taken us to get that development out of the ground, by giving 
us additional resources. 


49 


Some might think that since these got built, why do we need the 
trust fund? The process took far too long, was far too inefficient, 
and offered far less public benefit than could have occurred with 
the trust fund in place. 

Most importantly, these developments represent the 1.5 million 
homes that did not get built and would be if this Act were passed. ",18
NHTF Hearing.txt,"Rural housing need: America’s rural communities suffer from elevated 
poverty rates and substandard housing. Rural households on 
average are poorer, and according to the 2000 census, the poverty 
rate in rural America is 14 percent higher than the national rate. 

Likewise, Delaware’s rural counties have higher poverty rates 
than the State average, and experience similar conditions. For instance, 
57 percent of all workers statewide have insufficient income 
to afford a two-bedroom apartment in their county of employment. 

There is a deficit in this small State of 12,000 affordable housing 
units for those with extremely low incomes. A majority of Delaware’s 
20,000 substandard housing units in need of major repair or 
actual repayment exist in rural counties. And the median incomes 
in our rural counties are 30 percent lower than our metro county. 

In face of this need, rural housing spending for USDA programs 
has dropped 20 percent over the past 3 years. The Administration’s 
Fiscal Year 2008 budget request calls for elimination of most rural 
housing programs serving low-income households. 


69 


NCALL has been directly hit with the impact of such reductions, 
which have slowed rural housing really to a trickle. Increased affordability 
gaps at the same time have created more demand than 
ever. 

Availability of other Federal programs for rural areas: Even 
though a disproportionate amount of the Nation’s substandard 
housing is in rural areas, they are less likely to receive government-
assisted mortgages. For instance, 22 percent of the Nation’s 
population is in rural areas, but less than 7 percent of FHA assistance 
goes to non-metro areas. Only 10 percent of Veterans Affairs 
assistance reaches non-metro areas. Only 12 percent of Section 8 
funds go to non-metro areas. And in 2003, of the 9 million families 
assisted by Fannie Mae, only 11 percent lived in rural America. ",18
CHRG-110hhrg35406.htm,"Section 8 program and its various components does add equity to 
the housing market. It gives people who don't have enough money 
to afford decent housing the ability to do so.",18
